date,Hour,order_id
2015-08-06,20,2
2015-08-06,21,1
2015-08-07,11,5
2015-08-07,12,8
2015-08-07,13,5
2015-08-07,14,5
2015-08-07,15,5
2015-08-07,17,5
2015-08-07,18,8
2015-08-07,19,8
2015-08-07,20,4
2015-08-07,21,7
2015-08-07,22,5
2015-08-08,12,3
2015-08-08,13,3
2015-08-08,14,4
2015-08-08,15,4
2015-08-08,16,10
2015-08-08,17,7
2015-08-08,18,11
2015-08-08,19,8
2015-08-08,20,5
2015-08-08,21,8
2015-08-08,22,6
2015-08-09,11,1
2015-08-09,12,4
2015-08-09,13,5
2015-08-09,14,6
2015-08-09,15,4
2015-08-09,16,8
2015-08-09,17,5
2015-08-09,18,5
2015-08-09,19,5
2015-08-09,20,4
2015-08-09,21,7
2015-08-09,22,1
2015-08-10,11,7
2015-08-10,12,7
2015-08-10,13,5
2015-08-10,14,3
2015-08-10,15,2
2015-08-10,16,9
2015-08-10,17,3
2015-08-10,18,10
2015-08-10,19,2
2015-08-10,20,3
2015-08-10,21,4
2015-08-10,22,4
2015-08-11,11,5
2015-08-11,12,8
2015-08-11,13,9
2015-08-11,14,4
2015-08-11,15,5
2015-08-11,16,4
2015-08-11,17,3
2015-08-11,18,6
2015-08-11,19,5
2015-08-11,20,7
2015-08-11,21,6
2015-08-11,22,2
2015-08-12,11,4
2015-08-12,12,5
2015-08-12,13,7
2015-08-12,14,4
2015-08-12,15,5
2015-08-12,16,8
2015-08-12,17,5
2015-08-12,18,7
2015-08-12,19,6
2015-08-12,20,1
2015-08-12,21,2
2015-08-13,11,5
2015-08-13,12,10
2015-08-13,13,9
2015-08-13,14,3
2015-08-13,15,6
2015-08-13,16,6
2015-08-13,17,1
2015-08-13,18,5
2015-08-13,19,5
2015-08-13,20,2
2015-08-13,21,1
2015-08-13,22,2
2015-08-14,11,4
2015-08-14,12,9
2015-08-14,13,16
2015-08-14,14,7
2015-08-14,15,7
2015-08-14,16,4
2015-08-14,17,8
2015-08-14,18,4
2015-08-14,19,9
2015-08-14,20,5
2015-08-14,21,4
2015-08-14,22,3
2015-08-14,23,1
2015-08-15,11,2
2015-08-15,12,4
2015-08-15,13,3
2015-08-15,14,4
2015-08-15,15,6
2015-08-15,16,8
2015-08-15,17,8
2015-08-15,18,8
2015-08-15,19,9
2015-08-15,20,9
2015-08-15,21,6
2015-08-15,22,5
2015-08-16,11,4
2015-08-16,12,4
2015-08-16,13,4
2015-08-16,15,3
2015-08-16,16,4
2015-08-16,17,9
2015-08-16,18,8
2015-08-16,19,8
2015-08-16,20,5
2015-08-16,21,1
2015-08-17,11,6
2015-08-17,12,7
2015-08-17,13,7
2015-08-17,14,4
2015-08-17,15,6
2015-08-17,16,4
2015-08-17,17,9
2015-08-17,18,5
2015-08-17,19,7
2015-08-17,20,3
2015-08-17,21,3
2015-08-17,22,1
2015-08-18,11,7
2015-08-18,12,6
2015-08-18,13,7
2015-08-18,14,1
2015-08-18,15,6
2015-08-18,16,3
2015-08-18,17,8
2015-08-18,18,7
2015-08-18,19,4
2015-08-18,20,3
2015-08-18,21,3
2015-08-18,22,2
2015-08-19,11,8
2015-08-19,12,7
2015-08-19,13,6
2015-08-19,14,5
2015-08-19,15,4
2015-08-19,16,5
2015-08-19,17,2
2015-08-19,18,9
2015-08-19,19,2
2015-08-19,20,3
2015-08-19,21,2
2015-08-19,22,3
2015-08-20,11,6
2015-08-20,12,4
2015-08-20,13,6
2015-08-20,14,5
2015-08-20,15,2
2015-08-20,16,3
2015-08-20,17,8
2015-08-20,18,9
2015-08-20,19,3
2015-08-20,20,5
2015-08-20,21,3
2015-08-20,22,1
2015-08-21,11,2
2015-08-21,12,12
2015-08-21,13,5
2015-08-21,14,1
2015-08-21,15,2
2015-08-21,16,5
2015-08-21,17,8
2015-08-21,18,10
2015-08-21,19,10
2015-08-21,20,8
2015-08-21,21,3
2015-08-21,22,2
2015-08-21,23,1
2015-08-22,11,2
2015-08-22,12,5
2015-08-22,13,3
2015-08-22,14,6
2015-08-22,15,2
2015-08-22,16,6
2015-08-22,17,5
2015-08-22,18,10
2015-08-22,19,10
2015-08-22,20,2
2015-08-22,21,6
2015-08-22,22,3
2015-08-23,11,2
2015-08-23,12,8
2015-08-23,13,3
2015-08-23,14,4
2015-08-23,15,3
2015-08-23,16,6
2015-08-23,17,2
2015-08-23,18,5
2015-08-23,19,7
2015-08-23,20,5
2015-08-23,21,2
2015-08-23,22,1
2015-08-24,11,2
2015-08-24,12,3
2015-08-24,13,9
2015-08-24,14,5
2015-08-24,15,7
2015-08-24,16,9
2015-08-24,17,5
2015-08-24,18,5
2015-08-24,19,1
2015-08-24,20,5
2015-08-24,21,3
2015-08-25,11,2
2015-08-25,12,8
2015-08-25,13,5
2015-08-25,14,3
2015-08-25,15,2
2015-08-25,16,6
2015-08-25,17,6
2015-08-25,18,8
2015-08-25,19,7
2015-08-25,20,4
2015-08-25,21,1
2015-08-25,22,1
2015-08-26,11,4
2015-08-26,12,7
2015-08-26,13,4
2015-08-26,14,3
2015-08-26,15,8
2015-08-26,16,6
2015-08-26,17,8
2015-08-26,18,6
2015-08-26,19,5
2015-08-26,20,2
2015-08-26,21,3
2015-08-26,22,3
2015-08-27,11,8
2015-08-27,12,10
2015-08-27,13,5
2015-08-27,14,3
2015-08-27,15,2
2015-08-27,16,7
2015-08-27,17,8
2015-08-27,18,7
2015-08-27,19,4
2015-08-27,20,3
2015-08-27,21,1
2015-08-27,22,1
2015-08-28,11,7
2015-08-28,12,2
2015-08-28,13,11
2015-08-28,14,3
2015-08-28,15,4
2015-08-28,16,6
2015-08-28,17,3
2015-08-28,18,6
2015-08-28,19,8
2015-08-28,20,8
2015-08-28,21,6
2015-08-28,22,3
2015-08-28,23,1
2015-08-29,11,1
2015-08-29,12,3
2015-08-29,13,10
2015-08-29,14,6
2015-08-29,15,6
2015-08-29,16,5
2015-08-29,17,3
2015-08-29,18,3
2015-08-29,19,4
2015-08-29,20,3
2015-08-29,21,13
2015-08-29,22,3
2015-08-30,11,2
2015-08-30,12,1
2015-08-30,13,2
2015-08-30,14,6
2015-08-30,15,3
2015-08-30,16,5
2015-08-30,17,5
2015-08-30,18,7
2015-08-30,19,6
2015-08-30,20,2
2015-08-30,21,1
2015-08-30,22,1
2015-08-31,11,4
2015-08-31,12,10
2015-08-31,13,8
2015-08-31,14,4
2015-08-31,15,1
2015-08-31,16,5
2015-08-31,17,7
2015-08-31,18,6
2015-08-31,19,5
2015-08-31,20,3
2015-08-31,21,2
2015-08-31,22,2
2015-09-01,11,5
2015-09-01,12,8
2015-09-01,13,12
2015-09-01,14,5
2015-09-01,15,3
2015-09-01,16,5
2015-09-01,17,6
2015-09-01,18,5
2015-09-01,19,3
2015-09-01,20,6
2015-09-01,21,2
2015-09-01,22,1
2015-09-02,11,4
2015-09-02,12,8
2015-09-02,13,7
2015-09-02,14,4
2015-09-02,16,7
2015-09-02,17,5
2015-09-02,18,4
2015-09-02,19,3
2015-09-02,20,5
2015-09-02,22,1
2015-09-03,11,6
2015-09-03,12,6
2015-09-03,13,10
2015-09-03,14,3
2015-09-03,15,2
2015-09-03,16,6
2015-09-03,17,9
2015-09-03,18,9
2015-09-03,19,3
2015-09-03,20,3
2015-09-03,21,1
2015-09-03,22,1
2015-09-04,11,4
2015-09-04,12,12
2015-09-04,13,5
2015-09-04,14,5
2015-09-04,15,4
2015-09-04,16,5
2015-09-04,17,5
2015-09-04,18,11
2015-09-04,19,3
2015-09-04,20,2
2015-09-04,21,5
2015-09-04,22,5
2015-09-05,11,4
2015-09-05,12,4
2015-09-05,13,4
2015-09-05,14,6
2015-09-05,15,6
2015-09-05,16,3
2015-09-05,17,7
2015-09-05,18,5
2015-09-05,19,5
2015-09-05,20,7
2015-09-05,21,6
2015-09-05,22,2
2015-09-06,11,1
2015-09-06,12,5
2015-09-06,13,1
2015-09-06,14,5
2015-09-06,15,3
2015-09-06,16,3
2015-09-06,17,11
2015-09-06,18,7
2015-09-06,19,7
2015-09-06,20,1
2015-09-06,21,3
2015-09-07,11,4
2015-09-07,12,10
2015-09-07,13,9
2015-09-07,14,4
2015-09-07,15,2
2015-09-07,16,3
2015-09-07,17,9
2015-09-07,18,7
2015-09-07,19,5
2015-09-07,20,2
2015-09-07,21,4
2015-09-07,23,1
2015-09-08,11,2
2015-09-08,12,11
2015-09-08,13,5
2015-09-08,14,7
2015-09-08,15,5
2015-09-08,16,4
2015-09-08,17,4
2015-09-08,18,8
2015-09-08,19,9
2015-09-08,20,1
2015-09-08,21,3
2015-09-08,22,2
2015-09-09,11,6
2015-09-09,12,5
2015-09-09,13,6
2015-09-09,14,4
2015-09-09,15,4
2015-09-09,16,7
2015-09-09,17,9
2015-09-09,18,9
2015-09-09,19,1
2015-09-09,20,3
2015-09-09,21,4
2015-09-09,22,1
2015-09-10,10,1
2015-09-10,11,6
2015-09-10,12,8
2015-09-10,13,9
2015-09-10,14,4
2015-09-10,15,3
2015-09-10,16,10
2015-09-10,17,5
2015-09-10,18,4
2015-09-10,19,7
2015-09-10,20,2
2015-09-10,21,3
2015-09-11,11,3
2015-09-11,12,5
2015-09-11,13,9
2015-09-11,14,9
2015-09-11,15,6
2015-09-11,16,5
2015-09-11,17,15
2015-09-11,18,7
2015-09-11,19,6
2015-09-11,20,4
2015-09-11,21,5
2015-09-11,22,3
2015-09-12,11,1
2015-09-12,12,3
2015-09-12,13,10
2015-09-12,14,4
2015-09-12,15,4
2015-09-12,16,5
2015-09-12,17,11
2015-09-12,18,9
2015-09-12,19,8
2015-09-12,20,4
2015-09-12,21,6
2015-09-12,22,2
2015-09-13,12,7
2015-09-13,13,6
2015-09-13,14,4
2015-09-13,15,2
2015-09-13,16,5
2015-09-13,17,2
2015-09-13,18,7
2015-09-13,19,6
2015-09-13,20,5
2015-09-13,21,3
2015-09-13,22,2
2015-09-14,11,2
2015-09-14,12,12
2015-09-14,13,9
2015-09-14,14,6
2015-09-14,15,1
2015-09-14,16,6
2015-09-14,17,7
2015-09-14,18,2
2015-09-14,19,3
2015-09-14,20,9
2015-09-14,21,2
2015-09-14,22,1
2015-09-15,11,4
2015-09-15,12,7
2015-09-15,13,6
2015-09-15,14,4
2015-09-15,15,7
2015-09-15,16,8
2015-09-15,17,6
2015-09-15,18,3
2015-09-15,19,5
2015-09-15,20,5
2015-09-15,21,5
2015-09-15,22,5
2015-09-16,11,2
2015-09-16,12,13
2015-09-16,13,6
2015-09-16,14,6
2015-09-16,15,5
2015-09-16,16,3
2015-09-16,17,5
2015-09-16,18,6
2015-09-16,19,9
2015-09-16,21,5
2015-09-16,22,1
2015-09-17,11,2
2015-09-17,12,6
2015-09-17,13,7
2015-09-17,14,3
2015-09-17,15,5
2015-09-17,16,11
2015-09-17,17,8
2015-09-17,18,8
2015-09-17,19,3
2015-09-17,20,4
2015-09-17,21,1
2015-09-18,11,5
2015-09-18,12,9
2015-09-18,13,11
2015-09-18,14,1
2015-09-18,15,1
2015-09-18,16,3
2015-09-18,17,9
2015-09-18,18,11
2015-09-18,19,4
2015-09-18,20,7
2015-09-18,21,10
2015-09-18,22,1
2015-09-19,11,4
2015-09-19,12,5
2015-09-19,13,2
2015-09-19,14,3
2015-09-19,15,5
2015-09-19,16,4
2015-09-19,17,9
2015-09-19,18,8
2015-09-19,19,9
2015-09-19,20,4
2015-09-19,21,5
2015-09-19,22,1
2015-09-20,11,4
2015-09-20,12,4
2015-09-20,13,2
2015-09-20,14,3
2015-09-20,15,3
2015-09-20,16,6
2015-09-20,17,7
2015-09-20,18,8
2015-09-20,19,4
2015-09-20,20,3
2015-09-20,21,3
2015-09-20,22,1
2015-09-21,11,7
2015-09-21,12,9
2015-09-21,13,5
2015-09-21,14,1
2015-09-21,15,2
2015-09-21,16,6
2015-09-21,17,7
2015-09-21,18,5
2015-09-21,19,4
2015-09-21,20,6
2015-09-21,21,3
2015-09-21,22,2
2015-09-22,11,2
2015-09-22,12,6
2015-09-22,13,6
2015-09-22,14,6
2015-09-22,15,2
2015-09-22,16,12
2015-09-22,18,5
2015-09-22,19,6
2015-09-22,20,6
2015-09-22,21,3
2015-09-23,11,6
2015-09-23,12,8
2015-09-23,13,7
2015-09-23,15,4
2015-09-23,16,9
2015-09-23,17,6
2015-09-23,18,6
2015-09-23,19,5
2015-09-23,20,5
2015-09-23,21,3
2015-09-23,22,1
2015-09-26,11,2
2015-09-26,12,5
2015-09-26,13,2
2015-09-26,14,6
2015-09-26,15,4
2015-09-26,16,4
2015-09-26,17,2
2015-09-26,18,7
2015-09-26,19,7
2015-09-26,20,9
2015-09-26,21,6
2015-09-26,22,2
2015-09-27,11,2
2015-09-27,12,3
2015-09-27,13,12
2015-09-27,15,7
2015-09-27,16,3
2015-09-27,17,10
2015-09-27,18,2
2015-09-27,19,8
2015-09-27,20,8
2015-09-27,21,5
2015-09-27,22,1
2015-09-28,11,5
2015-09-28,12,6
2015-09-28,13,6
2015-09-28,14,2
2015-09-28,15,8
2015-09-28,16,4
2015-09-28,17,6
2015-09-28,18,7
2015-09-28,19,7
2015-09-28,21,2
2015-09-29,11,6
2015-09-29,12,7
2015-09-29,13,7
2015-09-29,14,4
2015-09-29,15,5
2015-09-29,16,7
2015-09-29,17,4
2015-09-29,18,8
2015-09-29,19,1
2015-09-29,20,5
2015-09-29,21,4
2015-09-29,22,2
2015-09-30,11,6
2015-09-30,12,5
2015-09-30,13,9
2015-09-30,14,1
2015-09-30,15,5
2015-09-30,16,7
2015-09-30,17,10
2015-09-30,18,4
2015-09-30,19,6
2015-09-30,20,5
2015-09-30,21,3
2015-09-30,22,1
2015-10-01,11,3
2015-10-01,12,11
2015-10-01,13,13
2015-10-01,14,9
2015-10-01,15,6
2015-10-01,16,4
2015-10-01,17,10
2015-10-01,18,13
2015-10-01,19,6
2015-10-01,20,5
2015-10-01,21,3
2015-10-01,22,1
2015-10-02,11,3
2015-10-02,12,7
2015-10-02,13,11
2015-10-02,14,3
2015-10-02,15,3
2015-10-02,16,3
2015-10-02,17,5
2015-10-02,18,8
2015-10-02,19,4
2015-10-02,20,5
2015-10-02,21,3
2015-10-02,22,6
2015-10-03,11,1
2015-10-03,12,6
2015-10-03,13,4
2015-10-03,14,6
2015-10-03,15,7
2015-10-03,16,6
2015-10-03,17,6
2015-10-03,18,4
2015-10-03,19,8
2015-10-03,20,3
2015-10-03,21,6
2015-10-03,22,3
2015-10-03,23,1
2015-10-04,10,1
2015-10-04,11,3
2015-10-04,12,2
2015-10-04,13,6
2015-10-04,14,5
2015-10-04,15,2
2015-10-04,16,4
2015-10-04,17,4
2015-10-04,18,3
2015-10-04,19,7
2015-10-04,20,7
2015-10-04,21,6
2015-10-04,22,2
2015-10-06,11,3
2015-10-06,12,7
2015-10-06,13,10
2015-10-06,14,5
2015-10-06,15,6
2015-10-06,16,7
2015-10-06,17,2
2015-10-06,18,5
2015-10-06,19,8
2015-10-06,20,4
2015-10-06,21,3
2015-10-06,22,1
2015-10-07,11,5
2015-10-07,12,8
2015-10-07,13,10
2015-10-07,14,2
2015-10-07,15,1
2015-10-07,16,10
2015-10-07,17,4
2015-10-07,18,10
2015-10-07,19,5
2015-10-07,20,3
2015-10-07,21,2
2015-10-07,22,1
2015-10-08,11,3
2015-10-08,12,9
2015-10-08,13,4
2015-10-08,14,5
2015-10-08,15,3
2015-10-08,16,4
2015-10-08,17,3
2015-10-08,18,7
2015-10-08,19,3
2015-10-08,20,5
2015-10-08,21,3
2015-10-09,11,1
2015-10-09,12,9
2015-10-09,13,8
2015-10-09,14,4
2015-10-09,15,2
2015-10-09,16,1
2015-10-09,17,4
2015-10-09,18,8
2015-10-09,19,5
2015-10-09,20,9
2015-10-09,21,6
2015-10-09,22,3
2015-10-10,11,2
2015-10-10,12,4
2015-10-10,13,4
2015-10-10,14,8
2015-10-10,15,3
2015-10-10,16,5
2015-10-10,17,6
2015-10-10,18,5
2015-10-10,19,4
2015-10-10,20,10
2015-10-10,21,4
2015-10-10,22,6
2015-10-11,11,1
2015-10-11,12,3
2015-10-11,13,4
2015-10-11,14,3
2015-10-11,15,4
2015-10-11,16,4
2015-10-11,17,9
2015-10-11,18,5
2015-10-11,19,4
2015-10-11,20,3
2015-10-11,21,2
2015-10-13,11,4
2015-10-13,12,8
2015-10-13,13,4
2015-10-13,14,5
2015-10-13,15,6
2015-10-13,16,4
2015-10-13,17,6
2015-10-13,18,5
2015-10-13,19,8
2015-10-13,20,5
2015-10-13,21,1
2015-10-13,22,2
2015-10-14,11,1
2015-10-14,12,14
2015-10-14,13,7
2015-10-14,14,4
2015-10-14,15,2
2015-10-14,16,5
2015-10-14,17,5
2015-10-14,18,6
2015-10-14,19,3
2015-10-14,20,9
2015-10-14,21,1
2015-10-15,11,7
2015-10-15,12,12
2015-10-15,13,19
2015-10-15,14,4
2015-10-15,15,5
2015-10-15,16,7
2015-10-15,17,18
2015-10-15,18,9
2015-10-15,19,8
2015-10-15,20,9
2015-10-15,21,5
2015-10-15,22,4
2015-10-16,11,4
2015-10-16,12,7
2015-10-16,13,7
2015-10-16,14,5
2015-10-16,15,2
2015-10-16,16,6
2015-10-16,17,7
2015-10-16,18,10
2015-10-16,19,5
2015-10-16,20,4
2015-10-16,21,6
2015-10-16,22,1
2015-10-17,12,3
2015-10-17,13,6
2015-10-17,15,5
2015-10-17,16,5
2015-10-17,17,6
2015-10-17,18,7
2015-10-17,19,8
2015-10-17,20,5
2015-10-17,21,2
2015-10-17,22,8
2015-10-18,11,1
2015-10-18,12,4
2015-10-18,13,5
2015-10-18,14,3
2015-10-18,15,5
2015-10-18,16,2
2015-10-18,17,4
2015-10-18,18,10
2015-10-18,19,6
2015-10-18,20,5
2015-10-20,11,6
2015-10-20,12,11
2015-10-20,13,10
2015-10-20,15,4
2015-10-20,16,3
2015-10-20,17,8
2015-10-20,18,6
2015-10-20,19,5
2015-10-20,20,5
2015-10-20,21,3
2015-10-20,22,2
2015-10-21,11,7
2015-10-21,12,7
2015-10-21,13,10
2015-10-21,14,1
2015-10-21,15,2
2015-10-21,16,5
2015-10-21,17,5
2015-10-21,18,5
2015-10-21,19,5
2015-10-21,20,3
2015-10-21,21,2
2015-10-21,22,4
2015-10-22,11,5
2015-10-22,12,5
2015-10-22,13,8
2015-10-22,14,4
2015-10-22,15,4
2015-10-22,16,6
2015-10-22,17,5
2015-10-22,18,6
2015-10-22,19,4
2015-10-22,20,5
2015-10-22,21,3
2015-10-22,22,2
2015-10-23,11,1
2015-10-23,12,8
2015-10-23,13,12
2015-10-23,14,3
2015-10-23,15,5
2015-10-23,16,7
2015-10-23,17,5
2015-10-23,18,10
2015-10-23,19,9
2015-10-23,20,3
2015-10-23,21,6
2015-10-23,22,2
2015-10-23,23,1
2015-10-24,12,5
2015-10-24,13,7
2015-10-24,14,4
2015-10-24,15,2
2015-10-24,16,3
2015-10-24,17,5
2015-10-24,18,8
2015-10-24,19,9
2015-10-24,20,5
2015-10-24,21,9
2015-10-24,22,1
2015-10-24,23,1
2015-10-25,11,1
2015-10-25,12,7
2015-10-25,13,7
2015-10-25,14,6
2015-10-25,15,2
2015-10-25,16,4
2015-10-25,17,3
2015-10-25,18,5
2015-10-25,19,6
2015-10-25,20,1
2015-10-25,21,2
2015-10-25,22,1
2015-10-27,11,3
2015-10-27,12,8
2015-10-27,13,4
2015-10-27,14,5
2015-10-27,15,4
2015-10-27,16,6
2015-10-27,17,9
2015-10-27,18,6
2015-10-27,19,6
2015-10-27,20,4
2015-10-27,21,4
2015-10-27,22,3
2015-10-28,11,4
2015-10-28,12,8
2015-10-28,13,10
2015-10-28,14,4
2015-10-28,15,7
2015-10-28,16,3
2015-10-28,17,10
2015-10-28,18,5
2015-10-28,19,2
2015-10-28,20,3
2015-10-28,21,6
2015-10-28,22,1
2015-10-29,11,1
2015-10-29,12,9
2015-10-29,13,11
2015-10-29,14,4
2015-10-29,15,2
2015-10-29,16,6
2015-10-29,17,10
2015-10-29,18,6
2015-10-29,19,3
2015-10-29,20,4
2015-10-29,21,2
2015-10-29,22,1
2015-10-30,11,5
2015-10-30,12,10
2015-10-30,13,10
2015-10-30,14,2
2015-10-30,15,5
2015-10-30,16,2
2015-10-30,17,4
2015-10-30,18,5
2015-10-30,19,3
2015-10-30,20,6
2015-10-30,21,6
2015-10-30,22,5
2015-10-31,12,4
2015-10-31,13,3
2015-10-31,14,5
2015-10-31,15,8
2015-10-31,16,5
2015-10-31,17,6
2015-10-31,18,6
2015-10-31,19,13
2015-10-31,20,7
2015-10-31,21,8
2015-10-31,22,4
2015-11-01,11,1
2015-11-01,12,6
2015-11-01,13,5
2015-11-01,14,2
2015-11-01,15,6
2015-11-01,16,4
2015-11-01,17,6
2015-11-01,18,11
2015-11-01,19,6
2015-11-01,20,2
2015-11-01,21,3
2015-11-01,22,3
2015-11-02,11,4
2015-11-02,12,11
2015-11-02,13,8
2015-11-02,14,2
2015-11-02,15,5
2015-11-02,16,6
2015-11-02,17,5
2015-11-02,18,7
2015-11-02,19,2
2015-11-02,20,1
2015-11-02,21,3
2015-11-02,22,2
2015-11-03,11,3
2015-11-03,12,9
2015-11-03,13,4
2015-11-03,14,3
2015-11-03,16,9
2015-11-03,17,8
2015-11-03,18,3
2015-11-03,19,4
2015-11-03,20,4
2015-11-03,22,2
2015-11-04,11,3
2015-11-04,12,6
2015-11-04,13,7
2015-11-04,14,1
2015-11-04,15,2
2015-11-04,16,3
2015-11-04,17,5
2015-11-04,18,10
2015-11-04,19,3
2015-11-04,20,5
2015-11-04,21,1
2015-11-04,22,3
2015-11-05,11,4
2015-11-05,12,14
2015-11-05,13,4
2015-11-05,14,2
2015-11-05,15,9
2015-11-05,16,5
2015-11-05,17,3
2015-11-05,18,3
2015-11-05,19,3
2015-11-05,20,8
2015-11-05,21,2
2015-11-05,22,1
2015-11-06,11,8
2015-11-06,12,9
2015-11-06,13,6
2015-11-06,14,4
2015-11-06,15,5
2015-11-06,16,4
2015-11-06,17,7
2015-11-06,18,8
2015-11-06,19,3
2015-11-06,20,7
2015-11-06,21,8
2015-11-06,22,4
2015-11-07,11,2
2015-11-07,12,2
2015-11-07,13,5
2015-11-07,14,2
2015-11-07,15,6
2015-11-07,16,8
2015-11-07,17,12
2015-11-07,18,9
2015-11-07,19,4
2015-11-07,20,6
2015-11-07,21,1
2015-11-07,22,4
2015-11-08,11,1
2015-11-08,12,4
2015-11-08,13,3
2015-11-08,14,4
2015-11-08,15,7
2015-11-08,16,7
2015-11-08,17,5
2015-11-08,18,11
2015-11-08,19,3
2015-11-08,21,2
2015-11-08,22,1
2015-11-09,11,5
2015-11-09,12,8
2015-11-09,13,10
2015-11-09,14,3
2015-11-09,15,6
2015-11-09,16,3
2015-11-09,17,4
2015-11-09,18,3
2015-11-09,19,7
2015-11-09,20,5
2015-11-09,21,5
2015-11-09,22,2
2015-11-10,11,3
2015-11-10,12,7
2015-11-10,13,10
2015-11-10,14,2
2015-11-10,15,4
2015-11-10,16,7
2015-11-10,17,8
2015-11-10,18,7
2015-11-10,19,7
2015-11-10,20,5
2015-11-10,21,2
2015-11-11,11,2
2015-11-11,12,4
2015-11-11,13,11
2015-11-11,14,2
2015-11-11,15,4
2015-11-11,16,6
2015-11-11,17,4
2015-11-11,18,3
2015-11-11,19,5
2015-11-11,20,2
2015-11-11,21,1
2015-11-11,22,4
2015-11-12,12,9
2015-11-12,13,6
2015-11-12,14,6
2015-11-12,15,5
2015-11-12,16,8
2015-11-12,17,8
2015-11-12,18,4
2015-11-12,19,5
2015-11-12,20,6
2015-11-12,21,2
2015-11-13,11,3
2015-11-13,12,5
2015-11-13,13,9
2015-11-13,14,3
2015-11-13,15,4
2015-11-13,16,5
2015-11-13,17,8
2015-11-13,18,11
2015-11-13,19,4
2015-11-13,20,6
2015-11-13,21,4
2015-11-13,22,5
2015-11-14,11,2
2015-11-14,12,1
2015-11-14,13,7
2015-11-14,14,5
2015-11-14,15,6
2015-11-14,16,4
2015-11-14,17,4
2015-11-14,18,5
2015-11-14,19,9
2015-11-14,20,4
2015-11-14,21,7
2015-11-14,22,3
2015-11-14,23,1
2015-11-15,11,1
2015-11-15,12,8
2015-11-15,13,8
2015-11-15,14,1
2015-11-15,15,2
2015-11-15,16,5
2015-11-15,17,6
2015-11-15,18,3
2015-11-15,19,3
2015-11-15,20,3
2015-11-15,21,2
2015-11-15,22,3
2015-11-16,11,3
2015-11-16,12,11
2015-11-16,13,6
2015-11-16,14,6
2015-11-16,15,3
2015-11-16,16,6
2015-11-16,17,11
2015-11-16,18,2
2015-11-16,19,5
2015-11-16,20,3
2015-11-16,21,4
2015-11-16,22,1
2015-11-17,11,6
2015-11-17,12,9
2015-11-17,13,5
2015-11-17,14,3
2015-11-17,15,2
2015-11-17,16,1
2015-11-17,17,2
2015-11-17,18,7
2015-11-17,19,6
2015-11-17,20,6
2015-11-17,21,2
2015-11-18,11,5
2015-11-18,12,9
2015-11-18,13,4
2015-11-18,14,4
2015-11-18,15,2
2015-11-18,16,9
2015-11-18,17,2
2015-11-18,18,4
2015-11-18,19,1
2015-11-18,20,3
2015-11-18,21,3
2015-11-19,11,4
2015-11-19,12,5
2015-11-19,13,10
2015-11-19,14,5
2015-11-19,15,6
2015-11-19,16,6
2015-11-19,17,5
2015-11-19,18,11
2015-11-19,19,5
2015-11-19,20,4
2015-11-19,21,5
2015-11-19,22,1
2015-11-20,11,5
2015-11-20,12,6
2015-11-20,13,10
2015-11-20,14,6
2015-11-20,15,1
2015-11-20,16,6
2015-11-20,17,6
2015-11-20,18,7
2015-11-20,19,7
2015-11-20,20,7
2015-11-20,21,2
2015-11-20,22,2
2015-11-21,11,2
2015-11-21,12,2
2015-11-21,13,7
2015-11-21,14,2
2015-11-21,15,5
2015-11-21,16,4
2015-11-21,17,7
2015-11-21,18,10
2015-11-21,19,8
2015-11-21,20,6
2015-11-21,21,3
2015-11-21,22,5
2015-11-22,12,1
2015-11-22,13,8
2015-11-22,14,4
2015-11-22,15,4
2015-11-22,16,7
2015-11-22,17,6
2015-11-22,18,6
2015-11-22,19,2
2015-11-22,20,1
2015-11-22,21,3
2015-11-22,22,1
2015-11-23,11,7
2015-11-23,12,8
2015-11-23,13,5
2015-11-23,14,4
2015-11-23,15,6
2015-11-23,16,3
2015-11-23,17,1
2015-11-23,18,7
2015-11-23,19,3
2015-11-23,20,9
2015-11-23,21,3
2015-11-24,9,1
2015-11-24,11,4
2015-11-24,12,8
2015-11-24,13,8
2015-11-24,14,1
2015-11-24,15,5
2015-11-24,16,9
2015-11-24,17,3
2015-11-24,18,4
2015-11-24,19,4
2015-11-24,20,2
2015-11-24,21,3
2015-11-25,11,6
2015-11-25,12,8
2015-11-25,13,7
2015-11-25,14,8
2015-11-25,15,5
2015-11-25,16,1
2015-11-25,17,7
2015-11-25,18,5
2015-11-25,19,9
2015-11-25,20,3
2015-11-25,21,1
2015-11-25,22,1
2015-11-26,11,7
2015-11-26,12,16
2015-11-26,13,11
2015-11-26,14,5
2015-11-26,15,6
2015-11-26,16,10
2015-11-26,17,10
2015-11-26,18,14
2015-11-26,19,19
2015-11-26,20,6
2015-11-26,21,6
2015-11-26,22,3
2015-11-27,11,7
2015-11-27,12,12
2015-11-27,13,8
2015-11-27,14,7
2015-11-27,15,5
2015-11-27,16,12
2015-11-27,17,6
2015-11-27,18,13
2015-11-27,19,13
2015-11-27,20,14
2015-11-27,21,11
2015-11-27,22,7
2015-11-28,12,5
2015-11-28,13,3
2015-11-28,14,2
2015-11-28,15,7
2015-11-28,16,7
2015-11-28,17,8
2015-11-28,18,5
2015-11-28,19,5
2015-11-28,20,3
2015-11-28,21,3
2015-11-29,11,5
2015-11-29,12,2
2015-11-29,13,7
2015-11-29,14,2
2015-11-29,15,1
